GlobalNodeID,velocity:0,velocity:1,velocity:2,Points:0,Points:1,Points:2
1473,-1.56347,0.481771,-1.36692,108.1,118.752,89.0436
1475,-0,0,0,108.114,118.716,89.0153
1476,-1.52907,0.471168,-1.33683,108.112,118.715,89.0168
1477,-0,0,0,108.102,118.753,89.0422
1599,-1.71736,0.529188,-1.50145,105.572,115.567,90.8249
1600,-1.74251,0.536939,-1.52344,105.594,115.545,90.7923
1603,-0,0,0,105.57,115.564,90.8259
1604,-0,0,0,105.592,115.542,90.7932
1625,-0,0,0,106.83,119.811,90.8601
1624,-1.57164,0.484287,-1.37406,106.861,119.817,90.8271
1626,-1.40339,0.432444,-1.22696,106.83,119.809,90.8592
1628,-0,0,0,106.861,119.82,90.8282
2039,-1.57834,0.48635,-1.37991,106.125,115.341,90.115
2040,-1.41128,0.434873,-1.23385,106.153,115.343,90.0845
2043,-0,0,0,106.125,115.338,90.1144
2044,-0,0,0,106.152,115.34,90.084
2441,-1.4583,0.449361,-1.27496,108.071,117.191,88.5362
2443,-0,0,0,108.059,117.15,88.5349
2444,-1.47476,0.454433,-1.28935,108.057,117.15,88.5371
2445,-0,0,0,108.072,117.19,88.534
2499,-0,0,0,108.108,117.313,88.5355
2498,-1.08694,0.33493,-0.95029,108.096,117.272,88.5354
2500,-1.10394,0.340168,-0.965149,108.107,117.314,88.5372
2502,-0,0,0,108.097,117.272,88.5338
3039,-1.66361,0.512626,-1.45446,105.32,118.139,92.0046
3041,-0,0,0,105.331,118.187,92.0086
3042,-1.65202,0.509054,-1.44433,105.333,118.186,92.0062
3043,-0,0,0,105.318,118.14,92.0069
3325,-0,0,0,105.606,118.852,91.9249
3324,-1.54491,0.47605,-1.35068,105.634,118.886,91.9051
3326,-1.66343,0.512572,-1.45431,105.607,118.85,91.9226
3328,-0,0,0,105.633,118.888,91.9072
3665,-1.25799,0.387637,-1.09983,105.705,115.452,90.6327
3667,-0,0,0,105.682,115.465,90.6645
3668,-1.48385,0.457235,-1.2973,105.683,115.468,90.6639
3669,-0,0,0,105.705,115.45,90.6331
4117,-0,0,0,107.591,119.577,89.9112
4118,-1.59823,0.492478,-1.3973,107.589,119.575,89.9118
4123,-0,0,0,106.436,119.631,91.2471
4122,-1.44193,0.444317,-1.26065,106.468,119.646,91.2165
4124,-1.81038,0.557851,-1.58278,106.437,119.628,91.2455
4126,-0,0,0,106.467,119.649,91.2178
4231,-0,0,0,105.152,117.26,91.8917
4230,-1.60279,0.493886,-1.40129,105.159,117.306,91.8989
4232,-1.5961,0.491825,-1.39544,105.154,117.26,91.8895
4234,-0,0,0,105.157,117.306,91.901
4266,-1.57301,0.484708,-1.37525,105.171,117.396,91.9166
4270,-0,0,0,105.169,117.396,91.9187
4387,-1.58322,0.487855,-1.38418,105.773,115.409,90.5405
4388,-1.51209,0.465936,-1.32199,105.797,115.397,90.5089
4391,-0,0,0,105.772,115.406,90.5409
4392,-0,0,0,105.796,115.394,90.5091
5427,-2.10855,0.649731,-1.84346,108.132,118.64,88.9684
5429,-0,0,0,108.143,118.605,88.9434
5430,-2.04863,0.631266,-1.79107,108.14,118.603,88.9456
5431,-0,0,0,108.134,118.642,88.9663
5635,-1.60424,0.494333,-1.40256,108.149,118.566,88.9233
5639,-0,0,0,108.151,118.568,88.9216
6123,-0,0,0,107.882,119.231,89.4588
6122,-1.46772,0.452264,-1.2832,107.898,119.201,89.4294
6124,-1.63996,0.505338,-1.43378,107.88,119.228,89.4599
6126,-0,0,0,107.9,119.203,89.4285
6161,-0,0,0,107.615,116.264,88.7343
6160,-1.82659,0.562847,-1.59695,107.589,116.231,88.7536
6162,-1.84508,0.568544,-1.61312,107.614,116.266,88.7368
6164,-0,0,0,107.59,116.229,88.7511
6187,-0,0,0,105.163,117.351,91.9102
6188,-1.76138,0.542754,-1.53994,105.165,117.351,91.9079
6235,-0,0,0,105.136,116.541,91.6606
6234,-1.6045,0.494411,-1.40278,105.134,116.58,91.6763
6236,-1.56677,0.482787,-1.3698,105.138,116.542,91.6587
6238,-0,0,0,105.132,116.579,91.6783
6617,-0,0,0,106.952,119.841,90.7316
6616,-1.15952,0.357295,-1.01374,106.982,119.844,90.6979
6618,-1.48242,0.456793,-1.29605,106.952,119.839,90.7308
6620,-0,0,0,106.983,119.846,90.6985
6675,-0,0,0,105.794,119.086,91.7913
6674,-1.61277,0.496962,-1.41002,105.821,119.113,91.7696
6676,-1.47378,0.454131,-1.28849,105.795,119.084,91.7895
6678,-0,0,0,105.82,119.115,91.7715
6957,-0,0,0,107.968,116.902,88.5536
6956,-1.79955,0.554515,-1.57331,107.948,116.861,88.5616
6958,-1.592,0.490561,-1.39186,107.966,116.903,88.556
6960,-0,0,0,107.95,116.859,88.5589
7019,-1.39276,0.429167,-1.21766,106.831,115.562,89.3867
7021,-0,0,0,106.799,115.541,89.4156
7022,-1.59578,0.491725,-1.39516,106.799,115.544,89.417
7023,-0,0,0,106.831,115.56,89.3854
7075,-1.22381,0.377105,-1.06995,106.264,115.355,89.9621
7077,-0,0,0,106.235,115.349,89.9928
7078,-1.68828,0.520227,-1.47603,106.235,115.352,89.9936
7079,-0,0,0,106.263,115.353,89.9615
7347,-0,0,0,108.17,117.628,88.5743
7346,-1.53318,0.472436,-1.34043,108.162,117.581,88.5667
7348,-1.56763,0.483051,-1.37055,108.168,117.628,88.5765
7350,-0,0,0,108.164,117.581,88.5645
7485,-1.23044,0.37915,-1.07575,108.015,117.028,88.5432
7487,-0,0,0,108.001,116.986,88.5443
7488,-1.51568,0.467042,-1.32513,108,116.987,88.5466
7489,-0,0,0,108.016,117.028,88.5413
7933,-1.44879,0.446432,-1.26665,107.015,115.675,89.2157
7935,-0,0,0,106.985,115.653,89.2416
7936,-1.5855,0.488557,-1.38617,106.985,115.656,89.2432
7937,-0,0,0,107.015,115.672,89.2143
7975,-1.42734,0.439821,-1.24789,105.415,118.463,92.0077
7977,-0,0,0,105.429,118.507,92.0075
7978,-1.33834,0.412397,-1.17008,105.43,118.506,92.0055
7979,-0,0,0,105.414,118.464,92.0098
8001,-1.52868,0.471049,-1.33649,105.352,115.877,91.1835
8003,-0,0,0,105.334,115.91,91.2158
8004,-1.53242,0.472201,-1.33976,105.335,115.912,91.2144
8005,-0,0,0,105.35,115.875,91.1848
8031,-0,0,0,105.231,117.766,91.9769
8030,-1.74283,0.537036,-1.52372,105.242,117.812,91.9794
8032,-1.32759,0.409084,-1.16068,105.232,117.766,91.9751
8034,-0,0,0,105.24,117.812,91.9818
8047,-0,0,0,107.362,115.954,88.9159
8048,-1.59968,0.492926,-1.39857,107.361,115.956,88.9179
8051,-0,0,0,107.33,115.92,88.9415
8052,-1.81274,0.558581,-1.58485,107.329,115.923,88.9437
8381,-1.63029,0.50236,-1.42533,107.455,116.06,88.8476
8383,-0,0,0,107.425,116.023,88.8678
8384,-1.65281,0.5093,-1.44502,107.424,116.025,88.8699
8385,-0,0,0,107.455,116.058,88.8455
8685,-1.67721,0.516817,-1.46635,107.393,115.991,88.8936
8688,-0,0,0,107.394,115.989,88.8915
8793,-0,0,0,107.427,119.717,90.1459
8792,-1.36888,0.42181,-1.19679,107.45,119.696,90.113
8794,-1.4689,0.452628,-1.28423,107.426,119.714,90.1462
8796,-0,0,0,107.451,119.699,90.1127
8913,-0,0,0,105.122,116.812,91.7705
8912,-1.49867,0.461802,-1.31026,105.124,116.854,91.7821
8914,-1.47659,0.454998,-1.29096,105.124,116.812,91.7685
8916,-0,0,0,105.123,116.854,91.784
9025,-0,0,0,105.149,116.465,91.6188
9024,-1.48134,0.456461,-1.29511,105.144,116.504,91.6382
9026,-1.56602,0.482555,-1.36914,105.151,116.466,91.617
9028,-0,0,0,105.142,116.503,91.6399
9043,-0,0,0,106.272,119.525,91.3979
9042,-1.67657,0.516621,-1.46579,106.306,119.546,91.3663
9044,-1.49605,0.460994,-1.30797,106.272,119.523,91.3964
9046,-0,0,0,106.306,119.549,91.368
9283,-0,0,0,106.339,119.571,91.3372
9284,-1.44493,0.445243,-1.26328,106.34,119.568,91.3359
9291,-0,0,0,106.528,119.681,91.1603
9290,-1.57241,0.484524,-1.37473,106.557,119.693,91.1303
9292,-1.40468,0.432839,-1.22809,106.528,119.679,91.1591
9294,-0,0,0,106.557,119.696,91.1316
9297,-0,0,0,105.167,116.39,91.5729
9296,-1.45607,0.448674,-1.27301,105.159,116.428,91.5953
9298,-1.55972,0.480614,-1.36363,105.169,116.392,91.5712
9300,-0,0,0,105.157,116.427,91.597
9415,-1.39447,0.429692,-1.21915,106.677,119.749,91.0135
9417,-0,0,0,106.707,119.764,90.9842
9418,-1.34487,0.414409,-1.17579,106.707,119.762,90.9832
9419,-0,0,0,106.677,119.751,91.0145
9453,-0,0,0,108.159,118.531,88.9
9454,-1.32794,0.409194,-1.161,108.157,118.53,88.9014
9858,-0,0,0,106.922,119.837,90.7644
9859,-1.26551,0.389954,-1.10641,106.922,119.834,90.7636
9963,-1.43141,0.441074,-1.25145,106.617,119.722,91.0727
9965,-0,0,0,106.646,119.738,91.0445
9966,-1.58714,0.489063,-1.38761,106.647,119.735,91.0433
9967,-0,0,0,106.617,119.724,91.0738
10097,-1.28534,0.396066,-1.12375,108.178,117.722,88.5971
10099,-0,0,0,108.176,117.676,88.584
10100,-1.3974,0.430595,-1.22172,108.174,117.675,88.586
10101,-0,0,0,108.18,117.723,88.5953
10129,-1.57753,0.486101,-1.3792,105.222,116.214,91.4487
10131,-0,0,0,105.209,116.247,91.475
10132,-1.3721,0.422801,-1.1996,105.21,116.248,91.4735
10133,-0,0,0,105.22,116.212,91.4503
10388,-0,0,0,106.587,119.711,91.1029
10389,-1.41689,0.436601,-1.23876,106.587,119.708,91.1017
10529,-1.65384,0.509616,-1.44592,106.574,115.435,89.6354
10531,-0,0,0,106.542,115.42,89.667
10532,-1.39571,0.430075,-1.22024,106.542,115.422,89.6679
10533,-0,0,0,106.574,115.432,89.6342
10711,-0,0,0,108.191,117.861,88.6311
10710,-1.07243,0.330461,-0.937608,108.186,117.816,88.6205
10712,-1.35875,0.418687,-1.18793,108.189,117.861,88.6329
10714,-0,0,0,108.188,117.816,88.619
11153,-0,0,0,107.544,119.621,89.9794
11152,-1.4047,0.432846,-1.2281,107.566,119.598,89.9458
11154,-1.39707,0.430495,-1.22143,107.543,119.619,89.9798
11156,-0,0,0,107.567,119.6,89.9453
11165,-0,0,0,108.197,117.951,88.6552
11164,-1.99572,0.614964,-1.74482,108.191,117.906,88.6459
11166,-2.63363,0.81153,-2.30253,108.193,117.95,88.6588
11168,-0,0,0,108.194,117.906,88.6431
11175,-0,0,0,105.445,115.719,91.0222
11174,-1.31544,0.40534,-1.15006,105.427,115.75,91.0541
11176,-1.53234,0.472175,-1.33969,105.447,115.721,91.0211
11178,-0,0,0,105.425,115.748,91.0551
11239,-0,0,0,107.786,119.362,89.6138
11238,-1.63048,0.502419,-1.4255,107.804,119.334,89.583
11240,-1.52827,0.470923,-1.33614,107.784,119.36,89.6146
11242,-0,0,0,107.806,119.337,89.5821
11261,-0,0,0,108.13,117.399,88.5403
11260,-1.74089,0.53644,-1.52203,108.117,117.356,88.5399
11262,-2.13213,0.656997,-1.86408,108.127,117.399,88.5435
11264,-0,0,0,108.12,117.356,88.5373
11275,-0,0,0,107.681,119.485,89.7763
11274,-1.47496,0.454495,-1.28953,107.701,119.459,89.7442
11276,-1.5637,0.481839,-1.36711,107.679,119.483,89.777
11278,-0,0,0,107.702,119.461,89.7435
11281,-1.62215,0.49985,-1.41821,107.107,119.841,90.5539
11285,-0,0,0,107.108,119.844,90.5543
11376,-0,0,0,106.239,119.5,91.4276
11377,-1.42393,0.438772,-1.24492,106.239,119.498,91.4262
11415,-1.35451,0.41738,-1.18422,106.738,119.774,90.9527
11418,-0,0,0,106.738,119.777,90.9538
11547,-0,0,0,107.263,115.857,88.9953
11546,-1.3936,0.429426,-1.2184,107.229,115.829,89.0244
11548,-1.42896,0.440321,-1.24931,107.262,115.859,88.997
11550,-0,0,0,107.23,115.827,89.0229
11557,-0,0,0,105.212,117.673,91.9654
11556,-1.42587,0.439369,-1.24661,105.223,117.719,91.9698
11558,-1.47617,0.454868,-1.29059,105.214,117.673,91.9634
11560,-0,0,0,105.221,117.72,91.9718
11573,-0,0,0,106.042,115.336,90.2084
11572,-1.75135,0.539662,-1.53117,106.015,115.341,90.241
11574,-1.42239,0.438295,-1.24356,106.043,115.339,90.2087
11576,-0,0,0,106.014,115.337,90.2406
12342,-0,0,0,108.046,117.109,88.5361
12343,-1.37676,0.424236,-1.20367,108.044,117.11,88.5382
12481,-0,0,0,108.031,117.069,88.5384
12482,-1.29868,0.400177,-1.13541,108.03,117.069,88.5404
12528,-0,0,0,108.085,117.231,88.5333
12529,-1.41556,0.436191,-1.23759,108.083,117.231,88.5354
12616,-0,0,0,108.089,118.791,89.0696
12617,-1.09718,0.338085,-0.95924,108.088,118.79,89.0706
12783,-0,0,0,105.768,119.056,91.8109
12784,-1.43626,0.442571,-1.2557,105.769,119.054,91.8091
12793,-1.57843,0.486378,-1.37999,107.824,119.309,89.5515
12795,-0,0,0,107.845,119.285,89.5196
12796,-1.65142,0.508871,-1.44381,107.843,119.283,89.5205
12797,-0,0,0,107.826,119.311,89.5506
12803,-1.46814,0.452395,-1.28357,106.768,119.786,90.9216
12805,-0,0,0,106.799,119.8,90.8914
12806,-1.43502,0.44219,-1.25461,106.799,119.797,90.8903
12807,-0,0,0,106.769,119.788,90.9226
12813,-1.3862,0.427146,-1.21193,105.477,118.627,91.9939
12815,-0,0,0,105.495,118.666,91.9873
12816,-1.50904,0.464996,-1.31932,105.496,118.665,91.985
12817,-0,0,0,105.476,118.628,91.996
12820,-0,0,0,105.821,115.382,90.477
12821,-1.24556,0.383807,-1.08897,105.822,115.385,90.4768
12959,-1.52109,0.468711,-1.32986,106.083,119.373,91.5602
12961,-0,0,0,106.112,119.4,91.5375
12962,-1.39509,0.429883,-1.2197,106.112,119.398,91.536
12963,-0,0,0,106.083,119.375,91.5619
13032,-0,0,0,107.864,119.258,89.4891
13033,-1.89257,0.58318,-1.65464,107.861,119.256,89.4903
13052,-0,0,0,105.198,116.281,91.4998
13053,-1.57108,0.484114,-1.37356,105.2,116.283,91.4982
13059,-1.4964,0.461104,-1.30828,105.688,118.956,91.8676
13061,-0,0,0,105.714,118.992,91.8504
13062,-1.4314,0.441072,-1.25144,105.715,118.99,91.8485
13063,-0,0,0,105.687,118.958,91.8696
13108,-0,0,0,106.891,119.828,90.7963
13109,-1.41264,0.435292,-1.23504,106.891,119.826,90.7953
13533,-1.45811,0.449302,-1.27479,105.508,115.64,90.9233
13537,-0,0,0,105.506,115.637,90.9243
13637,-0,0,0,105.318,115.944,91.2454
13636,-1.483,0.456974,-1.29656,105.306,115.98,91.2718
13638,-1.47823,0.455504,-1.29239,105.32,115.945,91.244
13640,-0,0,0,105.304,115.978,91.2732
13685,-0,0,0,107.968,119.079,89.3081
13684,-1.57571,0.485541,-1.37761,107.982,119.043,89.2793
13686,-1.61754,0.49843,-1.41418,107.966,119.077,89.3093
13688,-0,0,0,107.984,119.045,89.2781
13825,-0,0,0,107.932,116.816,88.5647
13826,-1.75476,0.540713,-1.53415,107.93,116.817,88.5673
14041,-1.6118,0.496661,-1.40916,105.126,116.897,91.7956
14042,-0,0,0,105.126,116.94,91.8107
14043,-1.69756,0.523087,-1.48414,105.128,116.941,91.8084
14044,-0,0,0,105.124,116.897,91.7978
14103,-0,0,0,107.917,119.173,89.3984
14102,-2.18359,0.672854,-1.90907,107.932,119.14,89.3699
14104,-1.40973,0.434397,-1.2325,107.916,119.171,89.3994
14106,-0,0,0,107.934,119.143,89.3684
14151,-1.45355,0.447899,-1.27081,105.199,117.579,91.9489
14153,-0,0,0,105.205,117.626,91.9581
14154,-1.54746,0.476837,-1.35292,105.207,117.626,91.956
14155,-0,0,0,105.197,117.579,91.9508
14257,-0,0,0,107.044,119.848,90.6284
14256,-1.66355,0.512607,-1.45441,107.075,119.844,90.5915
14258,-1.67688,0.516716,-1.46606,107.044,119.845,90.6277
14260,-0,0,0,107.076,119.848,90.592
14377,-0,0,0,108.015,118.976,89.2179
14376,-1.43641,0.442615,-1.25582,108.029,118.938,89.1888
14378,-1.51669,0.467355,-1.32602,108.014,118.974,89.2191
14380,-0,0,0,108.031,118.94,89.1876
14465,-0,0,0,105.187,116.317,91.5247
14464,-1.51458,0.466705,-1.32417,105.178,116.355,91.5472
14466,-1.59283,0.490815,-1.39258,105.189,116.319,91.523
14468,-0,0,0,105.177,116.354,91.5488
15119,-0,0,0,105.367,115.841,91.1535
15120,-1.60246,0.493784,-1.401,105.369,115.843,91.1522
15157,-0,0,0,107.565,116.195,88.7682
15156,-1.77445,0.546779,-1.55136,107.538,116.164,88.7885
15158,-1.7958,0.553359,-1.57003,107.564,116.197,88.7707
15160,-0,0,0,107.539,116.161,88.7861
15442,-0,0,0,108,119.012,89.2479
15443,-1.19084,0.366948,-1.04113,107.998,119.01,89.2488
15499,-1.35879,0.418699,-1.18796,107.496,119.659,90.0467
15501,-0,0,0,107.521,119.642,90.013
15502,-1.52331,0.469394,-1.3318,107.519,119.639,90.0135
15503,-0,0,0,107.498,119.662,90.0463
15505,-0,0,0,105.486,115.663,90.957
15506,-1.50784,0.464627,-1.31828,105.487,115.666,90.956
15544,-0,0,0,107.641,116.299,88.7174
15545,-2.53855,0.78223,-2.2194,107.639,116.302,88.7209
15580,-0,0,0,105.549,115.587,90.8588
15581,-1.52362,0.469491,-1.33208,105.55,115.59,90.8579
15700,-0,0,0,108.124,118.679,88.9905
15701,-1.91294,0.589455,-1.67245,108.122,118.677,88.9923
15821,-1.73738,0.535357,-1.51896,106.955,115.637,89.271
15823,-0,0,0,106.925,115.616,89.2978
15824,-1.85224,0.57075,-1.61937,106.925,115.619,89.2996
15825,-0,0,0,106.955,115.634,89.2693
15915,-1.5395,0.474382,-1.34595,108.155,117.534,88.5583
15918,-0,0,0,108.157,117.534,88.5561
15935,-1.69612,0.522645,-1.48289,105.462,118.588,91.9978
15936,-1.5456,0.476264,-1.35129,105.446,118.547,92.0016
15939,-0,0,0,105.46,118.589,92.0003
15940,-0,0,0,105.444,118.548,92.0039
16021,-1.72271,0.530839,-1.50614,106.207,115.348,90.024
16022,-0,0,0,106.179,115.342,90.0537
16023,-1.30743,0.402873,-1.14306,106.18,115.345,90.0542
16024,-0,0,0,106.207,115.345,90.0233
16089,-1.53452,0.47285,-1.34161,108.044,118.902,89.1587
16091,-0,0,0,108.061,118.866,89.1276
16092,-1.59643,0.491926,-1.39573,108.059,118.864,89.129
16093,-0,0,0,108.046,118.904,89.1574
16567,-1.52669,0.470436,-1.33476,105.284,117.998,91.9965
16568,-1.78651,0.550497,-1.56191,105.273,117.951,91.9924
16571,-0,0,0,105.282,117.998,91.9987
16572,-0,0,0,105.271,117.951,91.9949
16764,-1.54596,0.476373,-1.3516,107.796,116.544,88.626
16768,-0,0,0,107.797,116.543,88.6238
16833,-0,0,0,107.771,116.498,88.6382
16832,-1.59931,0.492813,-1.39825,107.743,116.457,88.6553
16834,-1.53828,0.474008,-1.34489,107.769,116.5,88.6404
16836,-0,0,0,107.745,116.455,88.6531
16849,-0,0,0,107.723,119.437,89.711
16848,-1.8859,0.581121,-1.6488,107.742,119.409,89.6793
16850,-1.56572,0.482463,-1.36888,107.722,119.434,89.7117
16852,-0,0,0,107.744,119.412,89.6784
16913,-1.40847,0.434008,-1.2314,106.639,115.462,89.5715
16914,-1.79132,0.551978,-1.56611,106.67,115.477,89.5403
16917,-0,0,0,106.639,115.46,89.5704
16918,-0,0,0,106.67,115.474,89.5389
16936,-0,0,0,106.206,119.476,91.4569
16937,-1.73771,0.535459,-1.51925,106.206,119.473,91.4551
16959,-1.82226,0.561513,-1.59317,106.405,119.609,91.2753
16960,-0,0,0,106.372,119.592,91.3068
16961,-1.52727,0.470614,-1.33526,106.373,119.59,91.3054
16962,-0,0,0,106.405,119.612,91.2769
17074,-0,0,0,105.741,119.024,91.8305
17075,-1.30252,0.401359,-1.13877,105.742,119.022,91.8288
17078,-0,0,0,106.607,115.446,89.6022
17079,-1.34021,0.412975,-1.17172,106.607,115.448,89.6032
17083,-1.45346,0.447871,-1.27073,105.847,119.142,91.7504
17086,-0,0,0,105.846,119.144,91.7521
17093,-0,0,0,106.735,115.506,89.477
17094,-1.75714,0.541446,-1.53623,106.734,115.509,89.4785
17159,-1.56321,0.481689,-1.36668,105.661,115.486,90.6954
17162,-0,0,0,105.659,115.483,90.6961
17239,-1.37538,0.423812,-1.20247,108.074,118.827,89.0993
17242,-0,0,0,108.076,118.829,89.0981
17286,-0,0,0,107.985,116.944,88.5483
17287,-2.02391,0.623649,-1.76947,107.983,116.945,88.5514
17408,-0,0,0,107.951,119.112,89.3381
17409,-2.11743,0.652468,-1.85123,107.949,119.109,89.3396
17439,-0,0,0,107.296,119.793,90.3216
17440,-1.58998,0.489938,-1.39009,107.295,119.79,90.3216
17496,-0,0,0,105.121,116.771,91.7571
17497,-1.5678,0.483105,-1.3707,105.123,116.772,91.7551
17533,-0,0,0,105.514,118.704,91.9782
17532,-1.32562,0.408478,-1.15896,105.535,118.741,91.9669
17534,-1.46467,0.451324,-1.28053,105.516,118.702,91.976
17536,-0,0,0,105.534,118.742,91.9688
17599,-0,0,0,107.614,119.555,89.8769
17598,-1.6805,0.517832,-1.46923,107.635,119.529,89.8438
17600,-1.42945,0.440471,-1.24974,107.612,119.553,89.8775
17602,-0,0,0,107.636,119.532,89.8431
17605,-1.6136,0.497217,-1.41074,107.717,116.415,88.6706
17607,-0,0,0,107.692,116.373,88.685
17608,-2.04135,0.629023,-1.78471,107.69,116.375,88.6878
17609,-0,0,0,107.719,116.413,88.6683
17649,-0,0,0,108.177,118.417,88.8399
17648,-1.64348,0.506422,-1.43686,108.18,118.376,88.8221
17650,-1.5507,0.477834,-1.35575,108.175,118.416,88.8417
17652,-0,0,0,108.182,118.378,88.8202
17761,-1.59343,0.491003,-1.39311,105.292,116.014,91.299
17764,-0,0,0,105.29,116.012,91.3005
17857,-0,0,0,107.104,115.732,89.1337
17856,-1.3397,0.412818,-1.17128,107.074,115.713,89.1618
17858,-1.5005,0.462367,-1.31186,107.104,115.734,89.1352
17860,-0,0,0,107.074,115.711,89.1605
18203,-0,0,0,105.243,116.145,91.4011
18202,-1.57941,0.48668,-1.38085,105.233,116.18,91.424
18204,-1.15729,0.35661,-1.0118,105.244,116.147,91.3999
18206,-0,0,0,105.231,116.179,91.4256
18777,-0,0,0,107.267,119.807,90.3597
18778,-1.49776,0.46152,-1.30946,107.266,119.804,90.3596
18793,-1.66232,0.512229,-1.45334,108.192,118.252,88.7652
18794,-2.16442,0.666947,-1.89231,108.188,118.294,88.7843
18797,-0,0,0,108.194,118.253,88.7632
18798,-0,0,0,108.191,118.296,88.7817
19057,-0,0,0,105.527,115.611,90.8917
19058,-1.55528,0.479245,-1.35975,105.528,115.614,90.8907
19222,-0,0,0,106.142,119.425,91.5114
19223,-1.19769,0.369057,-1.04712,106.143,119.423,91.5101
19232,-0,0,0,107.666,116.335,88.7009
19233,-1.73216,0.533751,-1.5144,107.665,116.337,88.7034
19414,-0,0,0,105.581,118.816,91.9407
19415,-1.63003,0.50228,-1.42511,105.582,118.814,91.9384
19424,-0,0,0,107.045,115.691,89.1872
19425,-1.4373,0.442891,-1.2566,107.044,115.694,89.1886
19442,-0,0,0,105.25,117.858,91.987
19443,-1.42913,0.440373,-1.24946,105.251,117.858,91.985
19633,-1.41957,0.437428,-1.2411,106.323,115.365,89.8981
19635,-0,0,0,106.292,115.357,89.9298
19636,-1.08026,0.332873,-0.944453,106.293,115.359,89.9303
19637,-0,0,0,106.322,115.362,89.8974
19762,-0,0,0,108.148,117.489,88.5507
19763,-1.32383,0.407926,-1.1574,108.146,117.489,88.5527
19862,-0,0,0,107.822,116.589,88.6116
19863,-1.70384,0.525024,-1.48964,107.82,116.59,88.6141
19941,-1.42799,0.440021,-1.24846,106.353,115.37,89.8654
19944,-0,0,0,106.353,115.368,89.8647
20718,-0,0,0,107.846,116.635,88.5994
20719,-1.99822,0.615734,-1.747,107.844,116.637,88.6024
20825,-0,0,0,107.165,115.776,89.079
20824,-1.48615,0.457944,-1.29931,107.134,115.755,89.108
20826,-1.48514,0.457633,-1.29843,107.165,115.778,89.0806
20828,-0,0,0,107.134,115.753,89.1064
20962,-0,0,0,107.659,119.508,89.8096
20963,-1.60737,0.495297,-1.40529,107.657,119.506,89.8103
21113,-1.45741,0.449089,-1.27419,105.268,116.081,91.3502
21114,-0,0,0,105.278,116.046,91.3264
21115,-1.44847,0.446332,-1.26637,105.28,116.047,91.325
21116,-0,0,0,105.266,116.079,91.3517
21147,-1.62241,0.499933,-1.41845,106.477,115.402,89.7343
21148,-0,0,0,106.446,115.389,89.7661
21149,-1.7754,0.547075,-1.5522,106.446,115.393,89.7671
21150,-0,0,0,106.477,115.399,89.7333
21401,-1.62611,0.501071,-1.42168,107.764,119.385,89.6467
21404,-0,0,0,107.765,119.388,89.6459
21416,-0,0,0,105.846,115.37,90.444
21417,-1.40564,0.433135,-1.22892,105.847,115.373,90.4439
21464,-0,0,0,108.184,117.769,88.6072
21465,-1.20022,0.369836,-1.04933,108.182,117.769,88.6088
21469,-0,0,0,105.128,116.617,91.6956
21468,-1.18867,0.366279,-1.03923,105.126,116.655,91.7112
21470,-1.18849,0.366221,-1.03907,105.13,116.618,91.6941
21472,-0,0,0,105.124,116.654,91.7127
21486,-0,0,0,105.344,118.234,92.0099
21487,-1.39495,0.42984,-1.21957,105.345,118.233,92.0079
21537,-0,0,0,106.509,115.409,89.7004
21538,-1.46484,0.451377,-1.28068,106.509,115.412,89.7013
21557,-1.2642,0.389553,-1.10527,105.466,115.692,90.9887
21561,-0,0,0,105.465,115.69,90.9896
21687,-0,0,0,105.26,117.904,91.9912
21688,-1.4327,0.441474,-1.25258,105.262,117.904,91.9892
21714,-0,0,0,105.406,115.778,91.0878
21715,-1.22007,0.375955,-1.06669,105.407,115.78,91.0868
21755,-0,0,0,105.138,117.122,91.8597
21754,-1.51669,0.467356,-1.32602,105.144,117.168,91.8689
21756,-1.60619,0.494932,-1.40426,105.14,117.122,91.8576
21758,-0,0,0,105.142,117.168,91.871
21936,-0,0,0,107.869,116.681,88.5893
21937,-1.8159,0.559554,-1.58761,107.867,116.682,88.592
22009,-1.41847,0.43709,-1.24015,108.198,118.166,88.7289
22010,-0,0,0,108.2,118.124,88.7113
22011,-1.1823,0.364314,-1.03366,108.199,118.123,88.7128
22012,-0,0,0,108.2,118.167,88.7271
22053,-1.58453,0.488259,-1.38532,106.498,119.663,91.1878
22056,-0,0,0,106.498,119.666,91.1892
22080,-0,0,0,108.171,118.456,88.8596
22081,-1.45616,0.448702,-1.27309,108.169,118.455,88.8612
22117,-1.68748,0.519981,-1.47533,107.296,115.89,88.9697
22120,-0,0,0,107.297,115.887,88.9677
22642,-1.43046,0.440783,-1.25062,107.376,119.746,90.2142
22646,-0,0,0,107.377,119.749,90.2139
22693,-1.47913,0.455781,-1.29318,105.132,117.03,91.8341
22697,-0,0,0,105.131,117.03,91.8361
22723,-1.2239,0.377133,-1.07003,105.93,115.349,90.3409
22725,-0,0,0,105.901,115.354,90.3754
22726,-1.27989,0.394386,-1.11898,105.902,115.356,90.3754
22727,-0,0,0,105.929,115.346,90.3408
22987,-0,0,0,106.702,115.489,89.5079
22988,-1.67816,0.517109,-1.46718,106.702,115.492,89.5093
23455,-0,0,0,108.201,118.081,88.6956
23456,-1.2939,0.398703,-1.13123,108.199,118.08,88.6973
23483,-1.13981,0.351223,-0.996517,105.958,115.345,90.3072
23484,-1.68938,0.520566,-1.47699,105.987,115.343,90.2739
